ean13;id_product;id_product_attribute;categorie;marque;nom;stock;prix_achat_ht;prix_vente_ht;qte_30j;rotation_30j;rotation_60j;rotation_90j
27075114623;635;2646;OBJECTIF;Pentax;"PENTAX OBJECTIF SMC DA 35MM F/2.4 Type de monture: Pentax K";0;122.000000;149.17;0;;;
27075030534;640;2647;OBJECTIF;Pentax;"PENTAX OBJECTIF 50MM F/1.4 Type de monture: Pentax K";0;306.000000;357.50;0;;;
27075276802;641;2648;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 16-85MM F/3.5-5.6 ED DC WR Type de monture: Pentax K";0;477.000000;582.50;0;;;
27075273603;644;2649;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 40M F/2.8 LIMITED NOIR Type de monture: Pentax K";0;306.000000;374.17;0;;;
27075273627;645;2650;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 40MM F/2.8 LIMITED SILVER Type de monture: Pentax K";0;306.000000;374.17;0;;;
27075273641;647;2651;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 21MM F/3.2 AL LIMITED NOIR Type de monture: Pentax K";0;408.000000;499.17;0;;;
27075273689;650;2653;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 70MM F/2.4 LIMITED NOIR Type de monture: Pentax K";0;442.000000;540.83;0;;;
27075273702;651;2654;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 70M F/2.4 LIMITED SILVER Type de monture: Pentax K";0;442.000000;540.83;0;;;
27075273726;653;2655;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 35MM F/2.8 MACRO LIMITED NOIR Type de monture: Pentax K";0;443.000000;540.83;0;;;
27075273764;656;2657;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 15MM F/4 ED AL LIMITED NOIR Type de monture: Pentax K";0;408.000000;499.17;0;;;
27075273788;657;2658;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 15MM F/4 ED AL LIMITED SILVER Type de monture: Pentax K";0;408.000000;499.17;0;;;
27075108639;659;2660;OBJECTIF;Pentax;"PENTAX OBJECTIF 50MM F/2.8 MACRO Type de monture: Pentax K";0;306.710000;374.17;0;;;
27075129276;667;2661;OBJECTIF;Pentax;"PENTAX OBJECTIF DA 50-135MM F/2.8 ED (IF) SDM Type de monture: Pentax K";0;817.000000;999.17;0;;;
27075139206;668;2662;OBJECTIF;Pentax;"PENTAX OBJECTIF 200MM F/2.8 ED (IF) SDM Type de monture: Pentax K";0;749.000000;915.83;0;;;
27075141247;672;2663;OBJECTIF;Pentax;"PENTAX OBJECTIF DA 60-250MM F/4 ED (IF) SDM Type de monture: Pentax K";0;1022.000000;1249.17;0;;;
27075141261;673;2664;OBJECTIF;Pentax;"PENTAX OBJECTIF 300MM F/4 ED (IF) SDM Type de monture: Pentax K";0;886.000000;1082.50;0;;;
4961333147342;674;2665;OBJECTIF;Pentax;"PENTAX OBJECTIF 55MM F/1.4 SDM Type de monture: Pentax K";1;613.000000;749.17;0;0.00;0.00;0.00
27075154308;678;2666;OBJECTIF;Pentax;"PENTAX OBJECTIF DA 50-200MM F/4-5.6 ED WR Type de monture: Pentax K";0;204.000000;249.17;0;;;
27075163034;680;2667;OBJECTIF;Pentax;"PENTAX OBJECTIF 100MM F/2.8 MACRO WR Type de monture: Pentax K";0;408.000000;499.17;0;;;
4961333173761;681;2668;OBJECTIF;Pentax;"PENTAX OBJECTIF DA 18-135MM F/3.5-5.6 ED AL [IF] DC WR Type de monture: Pentax K";1;374.000000;457.50;0;0.00;0.00;0.00
27075217607;690;2670;OBJECTIF;Pentax;"PENTAX OBJECTIF SMC DA 50MM F/1.8 Type de monture: Pentax K";0;120.000000;140.83;0;;;
27075274747;698;2673;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 20-40MM F/2.8-4 ED LIMITED DC WR NOIR Type de monture: Pentax K";0;613.000000;749.17;0;;;
27075274754;699;2674;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-DA 20-40MM F/2.8-4 ED LIMITED DC WR SILVER Type de monture: Pentax K";0;613.000000;749.17;0;;;
27075286931;1113;2690;OBJECTIF;Pentax;"PENTAX OBJECTIF HD D-FA 150-450MM F/4.5-5.6 ED DC WR Type de monture: Pentax K";0;1499.000000;1832.50;0;;;
27075293557;1188;2692;OBJECTIF;Pentax;"PENTAX OBJECTIF DFA 24-70MM F/2.8 SDM WR Type de monture: Pentax K";0;863.450000;1082.50;0;;;
27075286917;1195;2693;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-D FA 70-200MM F/2.8 ED DC AW Type de monture: Pentax K";0;1543.000000;1915.83;0;;;
27075296466;1198;2695;OBJECTIF;Pentax;"PENTAX OBJECTIF HD-D FA 15-30MM F/2.8 ED SDM WR Type de monture: Pentax K";0;1208.000000;1499.17;0;;;
4549292010237;1238;2696;OBJECTIF;Canon;"CANON OBJECTIF EF 35MM F/1.4 L USM II Type de monture: Canon EF";0;1488.000000;1940.83;0;;;
4960999635163;1250;2699;OBJECTIF;Canon;"CANON OBJECTIF EF 24MM F/3.5 L II TSE Type de monture: Canon EF";0;0.000000;1924.17;0;;;
4960999635156;1254;2702;OBJECTIF;Canon;"CANON OBJECTIF EF 17MM F/4 L TSE Type de monture: Canon EF";0;0.000000;2165.83;0;;;
4960999635170;1256;2703;OBJECTIF;Canon;"CANON OBJECTIF EF 100MM F/2.8 MACRO L IS USM Type de monture: Canon EF";0;781.000000;1124.17;0;;;
4549292118520;1258;2705;OBJECTIF;Canon;"CANON OBJECTIF EF 400MM F/2.8 L IS USM III Type de monture: Canon EF";0;8519.000000;11415.83;0;;;
4549292136364;1260;2707;OBJECTIF;Canon;"CANON OBJECTIF EF 600MM F/4 L IS USM III Type de monture: Canon EF";0;9167.000000;12332.50;0;;;
4960999664835;1268;6196;ACCESSOIRES;Canon;"CANON CONVERTISSEUR EF X2 III Type de monture: Canon EF";0;348.670000;432.50;0;;;
4960999664828;1269;6195;ACCESSOIRES;Canon;"CANON CONVERTISSEUR EF X 1.4 III Type de monture: Canon EF";0;348.670000;432.50;0;;;
4549292037692;1270;2712;OBJECTIF;Canon;"CANON OBJECTIF EF 50MM F/1.8 STM Type de monture: Canon EF";0;89.000000;115.83;4;;;
18208022199;1271;6194;ACCESSOIRES;Nikon;"NIKON TELECONVERTISSEUR TC 14E III Type de monture: Nikon F";0;409.000000;507.50;0;;;
18208021895;1272;6193;ACCESSOIRES;Nikon;"NIKON TELECONVERTISSEUR TC 20E III Type de monture: Nikon F";0;394.000000;490.83;0;;;
18208021680;1273;2713;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR PC-E 24MM F/3.5 D ED Type de monture: Nikon F";0;1569.000000;1957.50;0;;;
18208021741;1274;3118;"OBJECTIF MANUEL";Nikon;"NIKON OBJECTIF NIKKOR PC-E 45MM F/2.8 D ED Type de monture: Nikon F";0;1468.010000;1832.50;0;;;
18208021758;1275;3117;"OBJECTIF MANUEL";Nikon;"NIKON OBJECTIF NIKKOR PC-E 85MM F/2.8 D ED Type de monture: Nikon F";0;1334.000000;1665.83;0;;;
18208200542;1276;2714;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 600MM F/4 VR Type de monture: Nikon F";0;0.000000;12290.83;0;;;
18208021994;1277;2715;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 50MM F/1.8 G Type de monture: Nikon F";0;0.000000;215.83;0;;;
0018208022014;1279;2716;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 85MM F/1.8 G Type de monture: Nikon F";0;328.000000;457.50;0;;;
18208022052;1280;2717;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 800MM F/5.6 ED VR Type de monture: Nikon F";0;0.000000;18124.17;0;;;
18208022106;1281;2718;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 58MM F/1.4 G Type de monture: Nikon F";0;0.000000;1499.17;0;;;
18208021833;1282;2719;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S DX 35MM F/1.8 G Type de monture: Nikon F";0;0.000000;182.50;0;;;
0018208021802;1283;2720;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 50MM F/1.4 G Type de monture: Nikon F";0;307.000000;432.50;0;;;
18208021840;1284;2721;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 24MM F/1.4 G ED Type de monture: Nikon F";0;0.000000;1915.83;0;;;
18208022007;1285;2722;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S DX 40MM F/2.8 G MACRO Type de monture: Nikon F";0;227.000000;282.50;0;;;
18208022038;1286;2723;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 28MM F/1.8 G Type de monture: Nikon F";0;0.000000;665.83;0;;;
0182080219562;1287;2724;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 85MM F/1.4 G ED Type de monture: Nikon F";0;0.000000;1582.50;0;;;
18208021888;1288;2725;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 200MM F/2 G ED VR II Type de monture: Nikon F";0;0.000000;5915.83;0;;;
18208200535;1289;2726;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 500MM F/4 E FL ED VR Type de monture: Nikon F";0;7350.000000;10207.50;0;;;
18208021987;1290;2727;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 35MM F/1.4 G ED Type de monture: Nikon F";0;0.000000;1665.83;0;;;
18208200511;1291;2728;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 20MM F/1.8 G Type de monture: Nikon F";0;0.000000;765.83;0;;;
18208022175;1292;2729;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 400MM F/2.8 E FL ED VR Type de monture: Nikon F";0;0.000000;12499.17;0;;;
4960759025999;1293;2730;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S DX 85MM F/3.5 MACRO VR II Type de monture: Nikon F";0;0.000000;432.50;0;;;
18208021864;1294;2731;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 300MM F/2.8 ED VR II Type de monture: Nikon F";0;0.000000;5999.17;0;;;
18208022151;1295;2732;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 35MM F/1.8 G Type de monture: Nikon F";0;0.000000;507.50;0;;;
18208021604;1296;2733;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 105MM F/2.8 MACRO ED VR Type de monture: Nikon F";0;608.000000;749.17;0;;;
18208022236;1298;2735;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 300MM F/4 E PF ED VR Type de monture: Nikon F";0;1330.000000;1874.17;0;;;
18208200573;1299;2736;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 24MM F/1.8 G ED Type de monture: Nikon F";0;0.000000;715.83;0;;;
4549292010350;1327;2738;OBJECTIF;Canon;"CANON OBJECTIF EF 100-400MM F/4.5-5.6 L IS USM II Type de monture: Canon EF";0;1835.000000;2349.17;0;;;
4960999780719;1337;2741;OBJECTIF;Canon;"CANON OBJECTIF EF 24-70MM F/2.8 L USM II Type de monture: Canon EF";0;1495.000000;1832.50;0;;;
4960999979373;1342;2744;OBJECTIF;Canon;"CANON OBJECTIF EF-S 55-250MM F/4-5.6 IS STM Type de monture: Canon EF-M";0;0.000000;290.83;0;;;
4549292009903;1344;2745;OBJECTIF;Canon;"CANON OBJECTIF EF 16-35MM F/4 L IS USM Type de monture: Canon EF";0;985.000000;1282.50;0;;;
18208021819;1418;2747;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S DX 10-24MM F/3.5-4.5 G Type de monture: Nikon F";0;0.000000;915.83;0;;;
18208022137;1434;2748;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S DX 18-140MM F/3.5-5.6 VR ED Type de monture: Nikon F";0;0.000000;582.50;0;;;
18208021635;1444;2749;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 14-24MM F/2.8 G IF ED Type de monture: Nikon F";0;1190.000000;1665.83;0;;;
18208020018;1445;2750;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 16-35MM F/4 G IF ED Type de monture: Nikon F";0;0.000000;1082.50;0;;;
18208200528;1448;2752;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 24-70MM F/2.8 VR ED Type de monture: Nikon F";0;1549.000000;1957.50;0;;;
18208021932;1452;2754;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 24-120MM F/4 VR G ED Type de monture: Nikon F";0;839.000000;1165.83;0;;;
18208200689;1461;2755;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 70-300MM F/4-5.6 G ED Type de monture: Nikon F";0;0.000000;540.83;0;;;
18208200580;1463;2756;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 200-500MM F/5.6 E G VR ED Type de monture: Nikon F";0;1023.000000;1332.50;0;;;
4549292010220;1465;9364;OBJECTIF;Canon;"CANON OBJECTIF EF-S 24MM F/2.8 STM Type de monture: Canon EF-S";0;123.000000;149.17;0;;;
4549292010152;1466;6657;OBJECTIF;Canon;"CANON OBJECTIF EF-S 10-18MM F/4.5-5.6 Type de monture: Canon EF";0;179.000000;232.50;0;;;
4905524991536;1485;2759;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 28-135MM F/4 PZ OSS Type de monture: Sony E";0;1759.000000;2082.50;0;;;
4905524989212;1486;2760;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 16-35MM F/4 OSS Type de monture: Sony E";1;830.000000;832.50;0;0.00;0.00;2.00
4905524956672;1491;6206;OBJECTIF;Sony;"SONY OBJECTIF SEL E 18-105MM F/4 G OSS Type de monture: Sony E";5;407.000000;499.17;0;0.00;0.00;0.00
4548736019522;1492;2766;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 24-70MM F/2.8 GM Type de monture: Sony E";1;1326.000000;1565.83;0;0.00;4.00;6.00
4905524934793;1493;2767;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 24-70MM F/4 OSS Type de monture: Sony E";0;600.000000;749.17;0;;;
4905524956948;1494;2768;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 28-70MM F/3.5-5.6 Type de monture: Sony E";0;342.000000;415.83;0;;;
4548736002029;1495;2769;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 24-240MM F/3.5-6.3 OSS Type de monture: Sony E";0;648.000000;749.17;0;;;
4548736033061;1498;2772;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 70-300MM F/4.5-5.6 G OSS Type de monture: Sony E";0;985.000000;1165.83;0;;;
4905524923216;1499;2773;OBJECTIF;Sony;"SONY OBJECTIF SEL E 20MM F/2.8 Type de monture: Sony E";0;243.000000;332.50;0;;;
4548736001992;1500;2774;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 28MM F/2 Type de monture: Sony E";0;304.000000;374.17;0;;;
4905524796636;1501;2775;OBJECTIF;Sony;"SONY OBJECTIF SEL E 30MM F/3.5 MACRO Type de monture: Sony E";0;173.000000;215.83;0;;;
4548736007970;1502;2776;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 90MM F/2.8 MACRO G OSS Type de monture: Sony E";5;754.000000;874.17;0;0.00;0.40;0.40
4905524894912;1503;2777;OBJECTIF;Sony;"SONY OBJECTIF SEL E 35MM F/1.8 OSS Type de monture: Sony E";1;301.000000;374.17;0;0.00;0.00;0.00
4905524934731;1504;2778;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 35MM F/2.8 Type de monture: Sony E";0;435.000000;582.50;0;;;
4548736001961;1505;2779;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 35MM F/1.4 ZEISS Type de monture: Sony E";0;746.000000;999.17;0;;;
4548736033092;1506;2780;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 50MM F/1.8 Type de monture: Sony E";9;164.000000;165.83;0;0.00;0.67;0.89
4548736020290;1508;2782;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 85MM F/1.4 GM Type de monture: Sony E";0;1205.000000;1249.17;0;;;
4905524796742;1509;2783;OBJECTIF;Sony;"SONY OBJECTIF SEL E 24MM F/1.8 ZEISS Type de monture: Sony E";0;797.000000;915.83;0;;;
85126412548;1514;20;OBJECTIF;Sigma;"SIGMA OBJECTIF 20MM F/1.4 DG HSM ART Type de monture: Canon EF";0;665.000000;832.50;0;;;
85126412555;1514;21;OBJECTIF;Sigma;"SIGMA OBJECTIF 20MM F/1.4 DG HSM ART Type de monture: Nikon F";0;665.000000;832.50;0;;;
85126412654;1514;100;OBJECTIF;Sigma;"SIGMA OBJECTIF 20MM F/1.4 DG HSM ART Type de monture: Sony E";0;665.000000;832.50;0;;;
85126412692;1514;191;OBJECTIF;Sigma;"SIGMA OBJECTIF 20MM F/1.4 DG HSM ART Type de monture: Monture L";0;665.000000;832.50;0;;;
85126401542;1515;9;OBJECTIF;Sigma;"SIGMA OBJECTIF 24MM F/1.4 DG HSM ART Type de monture: Canon EF";0;565.000000;707.50;0;;;
85126401658;1515;11;OBJECTIF;Sigma;"SIGMA OBJECTIF 24MM F/1.4 DG HSM ART Type de monture: Sony E";0;565.000000;707.50;0;;;
85126401696;1515;190;OBJECTIF;Sigma;"SIGMA OBJECTIF 24MM F/1.4 DG HSM ART Type de monture: Monture L";0;565.000000;707.50;0;;;
85126340544;1522;17;OBJECTIF;Sigma;"SIGMA OBJECTIF 35MM F/1.4 ART DG Type de monture: Canon EF";0;558.470000;690.83;0;;;
85126340551;1522;18;OBJECTIF;Sigma;"SIGMA OBJECTIF 35MM F/1.4 ART DG Type de monture: Nikon F";0;558.470000;690.83;0;;;
85126210540;1558;44;OBJECTIF;Sigma;"SIGMA OBJECTIF 18-35MM F/1.8 DC HSM Art Type de monture: Canon EF";1;524.790000;649.17;0;0.00;0.00;0.00
85126210557;1558;45;OBJECTIF;Sigma;"SIGMA OBJECTIF 18-35MM F/1.8 DC HSM Art Type de monture: Nikon F";0;524.790000;649.17;0;;;
85126879556;1593;877;ACCESSOIRES;Sigma;"SIGMA CONVERTISSEUR TC-1401 DG EX Type de monture: Nikon F";0;282.000000;357.50;0;;;
85126879549;1593;878;ACCESSOIRES;Sigma;"SIGMA CONVERTISSEUR TC-1401 DG EX Type de monture: Canon EF";0;282.000000;357.50;0;;;
85126870546;1594;879;ACCESSOIRES;Sigma;"SIGMA CONVERTISSEUR TC-2001 DG EX Type de monture: Nikon F";0;301.000000;374.17;0;;;
85126870553;1594;880;ACCESSOIRES;Sigma;"SIGMA CONVERTISSEUR TC-2001 DG EX Type de monture: Canon EF";0;301.000000;374.17;0;;;
4545350036416;1622;2785;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 12MM F/2 ED SILVER Type de monture: Micro 4/3";0;0.000000;665.83;0;;;
4545350047900;1623;2786;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 8MM F/1.8 FISHEYE ED PRO Type de monture: Micro 4/3";0;767.000000;915.83;0;;;
4545350044138;1628;2791;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 45MM F/1.8 NOIR Type de monture: Micro 4/3";0;239.000000;290.83;0;;;
4545350037093;1629;2792;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 45MM F/1.8 SILVER Type de monture: Micro 4/3";0;0.000000;290.83;0;;;
4545350054069;1630;2793;OBJECTIF;"OLYMPUS / OM SYSTEM";"OM SYSTEM OBJECTIF M. ZUIKO 60MM F/2.8 ED MACRO Type de monture: Micro 4/3";0;377.000000;457.50;0;;;
4545350044145;1631;2794;OBJECTIF;"OLYMPUS / OM SYSTEM";"OM SYSTEM M. ZUIKO 75MM F/1.8 ED NOIR Type de monture: Micro 4/3";0;697.000000;832.50;0;;;
4545350047733;1633;6192;ACCESSOIRES;"OLYMPUS / OM SYSTEM";"OLYMPUS MC-14 TÉLÉCONVERTISSEUR 1.4X NOIR Type de monture: Micro 4/3";0;239.860000;282.50;0;;;
4545350049423;1634;2796;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 300mm F/4 ED IS PRO Type de monture: Micro 4/3";0;2093.000000;2499.17;0;;;
4545350029654;1635;2797;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 9-18MM F/4-5.6 ED Type de monture: Micro 4/3";0;480.440000;582.50;0;;;
4545350047924;1636;2798;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 7-14MM F/2.8 PRO Type de monture: Micro 4/3";0;961.000000;1165.83;0;;;
4545350045487;1637;2799;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 12-40MM F/2.8 PRO Type de monture: Micro 4/3";0;0.000000;832.50;0;;;
4545350054243;1640;2800;OBJECTIF;"OLYMPUS / OM SYSTEM";"OM SYSTEM OBJECTIF M. ZUIKO 14-42MM F/3.5-5.6 ED EZ NOIR Type de monture: Micro 4/3";0;274.000000;332.50;0;;;
4545350054250;1641;2801;OBJECTIF;"OLYMPUS / OM SYSTEM";"OM SYSTEM OBJECTIF M. ZUIKO 14-42MM F/3.5-5.6 ED EZ SILVER Type de monture: Micro 4/3";0;278.000000;332.50;0;;;
4545350047795;1642;2802;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 14-150MM F/4-5.6 II ED Type de monture: Micro 4/3";0;480.480000;582.50;0;;;
4545350047719;1643;2803;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 40-150MM F/2.8 ED PRO Type de monture: Micro 4/3";0;1030.000000;1249.17;0;;;
4545350036485;1644;2804;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 40-150MM F/4-5.6 ED R NOIR Type de monture: Micro 4/3";0;0.000000;224.17;0;;;
4545350036492;1645;2805;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 40-150MM F/4-5.6 ED R SILVER Type de monture: Micro 4/3";0;0.000000;224.17;0;;;
5025232526529;1684;2807;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 7-14MM F/4 Type de monture: Micro 4/3";0;629.000000;832.50;0;;;
5025232896790;1686;2809;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 14-140MM F/3.5-5.6 II Type de monture: Micro 4/3";0;447.180000;582.50;0;;;
5025232805181;1687;2810;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 35-100MM F/4-5.6 Type de monture: Micro 4/3";0;219.000000;332.50;0;;;
5025232829118;1689;2812;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 45-150MM F/4-5.6 Type de monture: Micro 4/3";0;188.700000;249.17;0;;;
5025232862726;1690;2813;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 100-300MM F/4-5.6 II Type de monture: Micro 4/3";0;413.250000;540.83;0;;;
5025232638000;1692;2815;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 45-175MM F/4-5.6 PZ Type de monture: Micro 4/3";0;274.030000;390.83;0;;;
5025232570881;1693;2816;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 8MM F/3.5 Type de monture: Micro 4/3";0;511.060000;665.83;0;;;
5025232794164;1695;2817;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 15MM F/1.7 LEICA Type de monture: Micro 4/3";0;378.080000;499.17;0;;;
5025232754045;1696;2818;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 20MM F/1.7 II Type de monture: Micro 4/3";0;227.620000;290.83;0;;;
5025232898695;1697;2819;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 25MM F/1.4 LEICA Type de monture: Micro 4/3";1;413.950000;540.83;0;0.00;0.00;0.00
5025232819836;1698;2820;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 30MM F/2.8 MACRO Type de monture: Micro 4/3";0;225.000000;290.83;0;;;
5025232819843;1699;2821;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 42.5MM F/1.7 Type de monture: Micro 4/3";0;224.660000;332.50;0;;;
5025232775217;1700;2822;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 42.5MM F/1.2 LEICA Type de monture: Micro 4/3";0;990.100000;1332.50;0;;;
5025232537365;1701;2823;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 45MM F/2.8 MACRO LEICA Type de monture: Micro 4/3";0;511.060000;665.83;0;;;
4549292063615;1780;2824;OBJECTIF;Canon;"CANON OBJECTIF EF 24-105MM F/4 L IS II Type de monture: Canon EF";0;985.000000;1249.17;0;;;
4549292037722;1781;2825;OBJECTIF;Canon;"CANON OBJECTIF EF 16-35MM F/2.8 L III Type de monture: Canon EF";0;1569.000000;2115.83;0;;;
4548736043954;1782;2826;OBJECTIF;Sony;"SONY OBJECTIF SEL FE 50MM F/2.8 MACRO Type de monture: Sony E";0;398.000000;482.50;0;;;
85126205546;1788;58;OBJECTIF;Sigma;"SIGMA OBJECTIF 12-24MM F/4 DG HSM ART Type de monture: Canon EF";0;1071.000000;1290.83;0;;;
85126205553;1788;59;OBJECTIF;Sigma;"SIGMA OBJECTIF 12-24MM F/4 DG HSM ART Type de monture: Nikon F";0;1071.000000;1290.83;0;;;
85126321550;1790;23;OBJECTIF;Sigma;"SIGMA OBJECTIF 85MM F/1.4 DG HSM ART Type de monture: Nikon F";0;760.000000;940.83;0;;;
18208200641;1794;2827;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 105MM F/1.4 E ED Type de monture: Nikon F";0;0.000000;1957.50;0;;;
4545350051051;1797;2828;OBJECTIF;"OLYMPUS / OM SYSTEM";"OLYMPUS OBJECTIF M. ZUIKO 12-100MM F/4 IS ED PRO Type de monture: Micro 4/3";0;961.000000;1165.83;0;;;
4545350050764;1798;2829;OBJECTIF;"OLYMPUS / OM SYSTEM";"OM SYSTEM OBJECTIF M. ZUIKO 25MM F/1.2 ED PRO Type de monture: Micro 4/3";0;892.000000;1082.50;0;;;
18208200634;1801;2830;OBJECTIF;Nikon;"NIKON OBJECTIF NIKKOR AF-S 70-200MM F/2.8 E FL ED VR Type de monture: Nikon F";0;1609.000000;2249.17;0;;;
5025232847211;1831;2831;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 12-60MM F/3.5-5.6 Type de monture: Micro 4/3";0;294.490000;374.17;0;;;
5025232859184;1832;2832;OBJECTIF;Panasonic;"PANASONIC OBJECTIF 12-60MM F/2.8-4 VARIO ELMARIT LEICA Type de monture: Micro 4/3";0;638.000000;832.50;0;;;
4047865800648;1841;2618;OBJECTIF;Zeiss;"ZEISS OBJECTIF BATIS 18MM F/2.8 Type de monture: Sony E";0;1068.000000;1274.17;0;;;
4047865800600;1842;2619;OBJECTIF;Zeiss;"ZEISS OBJECTIF BATIS 25MM F/2 Type de monture: Sony E";0;998.200000;1190.83;0;;;
4047865800617;1843;2617;OBJECTIF;Zeiss;"ZEISS OBJECTIF BATIS 85MM F/1.8 Type de monture: Sony E";0;928.000000;1107.50;0;;;
4047865500197;1844;2623;OBJECTIF;Zeiss;"ZEISS OBJECTIF LOXIA 21MM F/2.8 Type de monture: Sony E";0;1106.000000;1332.50;0;;;
